movement_id,artwork_id,artist_id,artwork_title,lender_museum_id,borrower_museum_id,movement_type,start_date,end_date,date_basis,related_exhibition_name,related_exhibition_url,source_type,source_title,source_url,source_date,confidence,notes,last_verified_at
movement_0001257,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,1998-04-01,1998-06-30,explicit_dates,Les Papiers collés de Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001258,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,grand-palais-paris-france,loan,2002-09-17,2003-01-06,explicit_dates,Matisse Picasso,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001259,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2007-09-18,2008-01-07,explicit_dates,Picasso Cubiste,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001260,artwork_0006445,pablo-picasso,"Bouteille, journal et verre sur une table",the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,2011-02-13,2011-06-06,explicit_dates,Picasso Guitars 1912-1914,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000008350,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001261,artwork_0006446,pablo-picasso,Violon,the-centre-pompidou-paris-france,musee-de-lorangerie-paris-france,loan,1969-06-28,1969-09-15,explicit_dates,"La donation Cuttoli-Laugier au Mnam (Cat. n° 9, reprod.)",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024107,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001262,artwork_0006446,pablo-picasso,Violon,the-centre-pompidou-paris-france,kunsthalle-bielefeld-bielefeld-germany,loan,1979-03-11,1979-04-29,explicit_dates,"Zerchnungen und Collagen des Kubismus (Cat. n° 99, cit. et reprod. p. 323)",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024107,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001263,artwork_0006446,pablo-picasso,Violon,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,1989-09-24,1990-01-16,explicit_dates,Picasso and Braque : Pioneering Cubism,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024107,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001264,artwork_0006446,pablo-picasso,Violon,the-centre-pompidou-paris-france,kunstmuseum-basel-switzerland,loan,1990-02-25,1990-06-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024107,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001265,artwork_0006446,pablo-picasso,Violon,the-centre-pompidou-paris-france,carre-dart-contemporary-art-museum-nimes-france,loan,1993-05-07,1993-08-29,explicit_dates,L'ivresse du réel : l'objet dans l'art du XXe siècle,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024107,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001266,artwork_0006446,pablo-picasso,Violon,the-centre-pompidou-paris-france,lam-lille-metropole-museum-villeneuve-dascq-france,loan,1999-03-13,1999-07-18,explicit_dates,"Les années cubistes : collections du Centre Georges Pompidou, Musée national d'art moderne et du Musée d'art moderne de Lille Metropole, Villeneuve d'Ascq",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024107,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001267,artwork_0006446,pablo-picasso,Violon,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2003-04-01,2003-07-15,explicit_dates,"Picasso, Papier Journal, 1894-1963",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024107,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001268,artwork_0006446,pablo-picasso,Violon,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2007-09-18,2008-01-07,explicit_dates,Picasso Cubiste,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024107,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001269,artwork_0006446,pablo-picasso,Violon,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,2011-02-13,2011-06-06,explicit_dates,Picasso Guitars 1912-1914,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000024107,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001270,artwork_0006447,pablo-picasso,Etude de tête d'homme au chapeau,the-centre-pompidou-paris-france,musee-de-lorangerie-paris-france,loan,1969-06-28,1969-09-15,explicit_dates,"La donation Cuttoli-Laugier au Mnam (Cat. n° 5, reprod.)",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000020321,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001271,artwork_0006447,pablo-picasso,Etude de tête d'homme au chapeau,the-centre-pompidou-paris-france,carre-dart-contemporary-art-museum-nimes-france,loan,1993-05-07,1993-08-29,explicit_dates,L'ivresse du réel : l'objet dans l'art du XXe siècle,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000020321,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001272,artwork_0006447,pablo-picasso,Etude de tête d'homme au chapeau,the-centre-pompidou-paris-france,lam-lille-metropole-museum-villeneuve-dascq-france,loan,1999-03-13,1999-07-18,explicit_dates,"Les années cubistes : collections du Centre Georges Pompidou, Musée national d'art moderne et du Musée d'art moderne de Lille Metropole, Villeneuve d'Ascq",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000020321,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001273,artwork_0006447,pablo-picasso,Etude de tête d'homme au chapeau,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,2011-02-13,2011-06-06,explicit_dates,Picasso Guitars 1912-1914,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000020321,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001274,artwork_0006447,pablo-picasso,Etude de tête d'homme au chapeau,the-centre-pompidou-paris-france,kunstmuseum-basel-switzerland,loan,2019-03-30,2019-08-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000020321,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001275,artwork_0006447,pablo-picasso,Etude de tête d'homme au chapeau,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,2025-12-16,2026-03-15,explicit_dates,Dessins sans limite - Chefs-d'oeuvre de la collection du Centre Pompidou,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000020321,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001276,artwork_0006448,pablo-picasso,"Violon, verre et bouteille",the-centre-pompidou-paris-france,musee-de-lorangerie-paris-france,loan,1969-06-28,1969-09-15,explicit_dates,"La donation Cuttoli-Laugier au Mnam (Cat. n° 4, reprod.)",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000028272,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001277,artwork_0006448,pablo-picasso,"Violon, verre et bouteille",the-centre-pompidou-paris-france,kunsthalle-bielefeld-bielefeld-germany,loan,1979-03-11,1979-04-29,explicit_dates,"Zeichmungen und Collagen das Kubismus (Cat. n° 94, reprod.)",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000028272,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001278,artwork_0006448,pablo-picasso,"Violon, verre et bouteille",the-centre-pompidou-paris-france,musee-national-pablo-picasso-vallauris-france,loan,2009-06-26,2009-10-12,explicit_dates,"Dis-moi, Blaise : Léger, Chagall, Picasso et Blaise Cendrars",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000028272,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001279,artwork_0006449,pablo-picasso,Feuille de musique et guitare,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,1989-09-24,1990-01-16,explicit_dates,Picasso and Braque : Pioneering Cubism,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012369,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001280,artwork_0006449,pablo-picasso,Feuille de musique et guitare,the-centre-pompidou-paris-france,kunstmuseum-basel-switzerland,loan,1990-02-25,1990-06-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012369,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001281,artwork_0006449,pablo-picasso,Feuille de musique et guitare,the-centre-pompidou-paris-france,tate-britain-london-uk,loan,1994-02-16,1994-05-08,explicit_dates,"Picasso : sculptor, painter",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012369,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001282,artwork_0006449,pablo-picasso,Feuille de musique et guitare,the-centre-pompidou-paris-france,lam-lille-metropole-museum-villeneuve-dascq-france,loan,1999-03-13,1999-07-18,explicit_dates,"Les années cubistes : collections du Centre Georges Pompidou, Musée national d'art moderne et du Musée d'art moderne de Lille Metropole, Villeneuve d'Ascq",,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012369,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001283,artwork_0006449,pablo-picasso,Feuille de musique et guitare,the-centre-pompidou-paris-france,musee-picasso-paris-france,loan,2007-09-18,2008-01-07,explicit_dates,Picasso Cubiste,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012369,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001284,artwork_0006449,pablo-picasso,Feuille de musique et guitare,the-centre-pompidou-paris-france,the-museum-of-modern-art-new-york-city-us,loan,2011-02-13,2011-06-06,explicit_dates,Picasso Guitars 1912-1914,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012369,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001285,artwork_0006449,pablo-picasso,Feuille de musique et guitare,the-centre-pompidou-paris-france,kunstmuseum-basel-switzerland,loan,2019-03-30,2019-08-18,explicit_dates,Official exhibition history event,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012369,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001286,artwork_0006449,pablo-picasso,Feuille de musique et guitare,the-centre-pompidou-paris-france,grand-palais-paris-france,loan,2025-12-16,2026-03-15,explicit_dates,Dessins sans limite - Chefs-d'oeuvre de la collection du Centre Pompidou,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000012369,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
movement_0001288,artwork_0006450,pablo-picasso,"Nature morte ""qui""",the-centre-pompidou-paris-france,musee-goya-castres-france,loan,1987-06-26,1987-08-29,explicit_dates,Picasso chez Goya,,museum_api,Centre Pompidou Navigart artwork expositions,https://collection.centrepompidou.fr/artwork/150000000016316,,HIGH,Borrower institution and dates parsed from official Centre Pompidou / Navigart expositions history.,2026-03-08
